Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2
Balcony Build Progress,,,,,
,Scope,,,,
,Rows,,,,
,,Building A - A1 Type 3A,dynamic,A1 Type 3A,Building A
,,Building A - A2 Type 4,dynamic,A2 Type 4,Building A
,,Building A - A3 Type 1,dynamic,A3 Type 1,Building A
,,Building A - A4 Type 2.1,dynamic,A4 Type 2.1,Building A
,,Building A - A5 Type 2,dynamic,A5 Type 2,Building A
,,Building A - A6 Type 1,dynamic,A6 Type 1,Building A
,,Building A - A7 Type 1,dynamic,A7 Type 1,Building A
,,Building B - B1 Type 2,dynamic,B1 Type 2,Building B
,,Building B - B2 Type 1.1,dynamic,B2 Type 1.1,Building B
,,Building B - B3 Type 1,dynamic,B3 Type 1,Building B
,,Building B - B4 Type 2,dynamic,B4 Type 2,Building B
,,Building B - B5 Type 1,dynamic,B5 Type 1,Building B
,,Building B - B6 Type 1,dynamic,B6 Type 1,Building B
,,Building B - B7 Type 1,dynamic,B7 Type 1,Building B
,,Building B - B8 Type 3B,dynamic,B8 Type 3B,Building B
,Columns,,,,
,,Casette - All parts free from defects & damage,,All parts free from defects and damage,Casette Assembly
,,Casette - Frame squareness,,Frame squareness,Casette Assembly
,,Casette - All parts/fixings fitted as per drawings & schedules,,Verify all parts and fixings have been fitted as per drawings and schedules,Casette Assembly
,,Casette - Bolt Tightness ,,Bolt Tightness ,Casette Assembly
,,Casette - Preforated sheets fitted,,Preforated sheets fitted where applicable,Casette Assembly
,,Soffit - Soffits Level/Joints Siliconed,,Soffits Level / Joints Siliconed,Soffit Check
,,Soffit - Rivets/Screws: Correct Sizes & Integity ,,Rivets / Screws: Correct Sizes and Integity ,Soffit Check
,,Soffit - Joints Tight,,Joints Tight,Soffit Check
,,Soffit - Gutter Section installed,,Gutter Section installed,Soffit Check
,,Balustrade - All parts fitted,,All parts fitted,Balustrade (including Fascia and Screen) Check
,,Balustrade - Surface finish,,Surface finish,Balustrade (including Fascia and Screen) Check
,,Balustrade - Fins tights,,Fins tights,Balustrade (including Fascia and Screen) Check
,,Balustrade - Fascia secure,,Fascia secure,Balustrade (including Fascia and Screen) Check
,,Balustrade - Handrail secure,,Handrail secure,Balustrade (including Fascia and Screen) Check
,,Decking - Connection points accessible,,Connection points accessible,Decking Check
,,Decking - Decking Screws Tightened,,Decking Screws Teightened,Decking Check
,,Decking - Decking Defects,,Decking Defects,Decking Check
,,Completion (1) - Fascia protection,,Fascia protection applied,Completion Check (1)
,,Completion (1) - Handrail/capping protection,,Handrail/capping protection applied,Completion Check (1)
,,Completion (2) - Site pack compiled,,Site pack compiled,Completion Check (2)
,,Completion (2) - Balcony Labeled,,Balcony Labeled,Completion Check (2)
