Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2
Overall Progress,,,,,
,Scope,,,,
,Rows,,,,
,,Site QA,dynamic,Belcanto - F&P SHED,
,Columns,,,,
,,All holes are drilled & swarf cleaned up,,All holes are drilled and swarf cleaned up,
,,"Balustrade is installed plumb & level, meeting Belcanto's specified tolerances.",,"Balustrade is installed plumb and level, meeting Belcanto’s specified tolerances.",
,,All fixings are secure with no loose components or washers,,All fixings are secure with no loose components or washers.,
,,"Gaps within balustrade are compliant: no openings exceed 98mm, & gaps between tread/riser & bottom rail do not exceed 150mm in diameter",,"Gaps within the balustrade are compliant: no openings exceed 98mm, and gaps between the tread/riser and bottom rail do not exceed 150mm in diameter.",
,,Handrail height is within acceptable range of 900mm to 1000mm from nose of steps or finished floor level,,Handrail height is within the acceptable range of 900mm to 1000mm from the nose of the steps or finished floor level.,
,,Installation aligns precisely with approved shop drawings,,Installation aligns precisely with the approved shop drawings.,
,,Balustrades & handrails are shrink-wrapped & protected with tape on all corner posts & exposed sections,,Balustrades and handrails are shrink-wrapped and protected with tape on all corner posts and exposed sections.,
,,All surfaces are free from scratches or have been professionally touched up as needed,,All surfaces are free from scratches or have been professionally touched up as needed.,
,,Installation is complete & ready for client inspection & approval,,Installation is complete and ready for client inspection and approval.,
,,"All holes are drilled to specified depth, cleaned thoroughly & filled using correct epoxy. Work area is free of dust & debris",,"All holes are drilled to the specified depth, cleaned thoroughly, and filled using the correct epoxy. Work area is free of dust and debris.",
,,"Pull testing has been conducted on 10% of rods, achieving required kN rating in accordance with PS1 specs.",,"Pull testing has been conducted on 10% of the rods, achieving the required kN rating in accordance with PS1 specifications.",
,,Handrail height is within acceptable range of 900mm to 1000mm from finished floor level,,Handrail height is within the acceptable range of 900mm to 1000mm from the finished floor level.,
